pubdate,aid,arcurl,title,play,review,favorites,danmaku,like,duration_minutes
2023-05-22,953950942,http://www.bilibili.com/video/av953950942,强子戒原神,2235133,3259,33841,3353,152815,4.8
2023-05-23,271413595,http://www.bilibili.com/video/av271413595,你好！见义勇为的坤坤侠！,876349,459,7509,472,74405,1.27
2023-05-23,401449426,http://www.bilibili.com/video/av401449426,🌩对接暗号🌩,945006,715,31566,2200,57203,0.85
2023-05-23,741468047,http://www.bilibili.com/video/av741468047,红警坤坤一块地！占领机场居然能投射鸡群，简直太好笑了！,876346,894,3779,4564,55336,9.77
2023-05-23,868877604,http://www.bilibili.com/video/av868877604,永远的神 VS 真正的鳗,3404512,1603,56854,1953,325854,1.22
2023-05-24,699042082,http://www.bilibili.com/video/av699042082,《ikun话》-第66届格莱美最佳歌曲！2分半ikun纯享版 全网首发！！,6755164,8107,179403,4981,650316,2.52
2023-05-24,571593444,http://www.bilibili.com/video/av571593444,这只鸡喝酒后脸越来越白是怎么回事？,8844288,283,24407,75,7191,1.22
2023-05-25,271567960,http://www.bilibili.com/video/av271567960,王琳凯离别感言，谈退出比赛：“泰裤辣”，评委梁源欣慰地笑了,544581,1193,599,1468,5281,3.9
2023-05-26,444004484,http://www.bilibili.com/video/av444004484,《 只因侠 2.0 》四大ikun VS 四大天王,1186777,1537,28637,3131,145193,4.5
2023-05-27,399015900,http://www.bilibili.com/video/av399015900,泰裤辣、鸡你太美4大热梗背后，藏着年轻人4次痛苦信号！【热梗深挖系列03】,3843345,10118,115065,27649,434626,10.88
2023-05-27,356523615,http://www.bilibili.com/video/av356523615,巅峰迎来虚伪的拥护，黄昏见证虔诚的信徒,598853,612,2472,237,33445,0.63
2023-05-27,229049650,http://www.bilibili.com/video/av229049650,社死！cos泰裤辣，女友感动哭了！,1377452,683,24733,3629,98283,7.98
2023-05-27,741538522,http://www.bilibili.com/video/av741538522,5年了！！！小黑子住手吧！不然不给你们吃只因蛋了,1102761,804,23924,1827,70029,7.43
2023-05-28,486733150,http://www.bilibili.com/video/av486733150,很喜欢演员们的一句话：啊？,900262,6,28520,8,6339,1.05
2023-05-28,529173309,http://www.bilibili.com/video/av529173309,重返交大唱跳只因你太美，全校ikun应援！汤姆现场教学铁山靠,2272676,2518,17859,4712,179597,8.1
2023-05-28,314158943,http://www.bilibili.com/video/av314158943,逝去的老梗你们还记得吗？,3201820,35,136259,124,14301,1.6
2023-05-30,614232642,http://www.bilibili.com/video/av614232642,夏天到了，去给女友拍一次落日吧！,594455,643,22020,205,47268,2.2
2023-05-30,826658311,http://www.bilibili.com/video/av826658311,原始人，起洞！,4347345,3287,44651,1914,170459,1.28
2023-05-31,784345843,http://www.bilibili.com/video/av784345843,盘点国产影视剧冥场面,4975173,90,165118,135,46598,1.18
2023-06-01,271760391,http://www.bilibili.com/video/av271760391,盘点离天下之大谱的剧情 这第四个是我万万没想到的,915526,249,7346,298,58328,1.12
2023-06-01,954282805,http://www.bilibili.com/video/av954282805,我们的爱情就像一个急刹技校版,1401026,1178,19891,444,145779,0.72
2023-06-01,444349469,http://www.bilibili.com/video/av444349469,初一六一儿童节惊现 ikun,1170113,897,11239,669,24279,1.0
2023-06-01,229334277,http://www.bilibili.com/video/av229334277,八米迪-他吃大辣椒不蘸小蒜泥,676711,74,20068,102,6871,3.15
2023-06-01,656788788,http://www.bilibili.com/video/av656788788,这些ikun游戏太猖狂了，连鸽鸽都敢黑，这个视频全是罪证,5345917,44,63859,36,10379,3.37
2023-06-01,954331689,http://www.bilibili.com/video/av954331689,不忘初心,1232925,899,23975,346,215829,0.27
2023-06-02,486821693,http://www.bilibili.com/video/av486821693,假如周杰伦唱《只因你太美》，泪崩了,6166452,8379,110619,5720,325549,2.03
2023-06-02,229354824,http://www.bilibili.com/video/av229354824,（争议性警告）来一起狂扁这种福瑞罢！,795212,1371,11376,1001,14010,0.72
2023-06-02,444364933,http://www.bilibili.com/video/av444364933,故意开团是不是，再黑你们都没只因！！,825031,1695,9517,836,117440,0.52
2023-06-02,954252726,http://www.bilibili.com/video/av954252726,你干嘛～～啊啊～哎呦～,692808,502,16741,181,133885,0.2
2023-06-02,911855729,http://www.bilibili.com/video/av911855729,盘点影视剧里逆大天的剧情,1627465,524,19225,810,57364,1.3
2023-06-02,614257824,http://www.bilibili.com/video/av614257824,宇宙生物超人强 (微阴间),1491818,986,29756,2108,70852,1.02
2023-06-03,911945236,http://www.bilibili.com/video/av911945236,玩坤坤的梗被告了，我决定在法庭当庭播放。【翼刀奇闻录】,2598530,4134,10548,5963,86654,15.77
2023-06-03,869303598,http://www.bilibili.com/video/av869303598,我在英国街头唱只因你太美！,1313259,1083,21967,918,137385,1.22
2023-06-03,271921731,http://www.bilibili.com/video/av271921731,《坤坤保卫战》,622370,45,1745,14,19481,0.27
2023-06-03,401951954,http://www.bilibili.com/video/av401951954,家人们谁懂啊，联考竟然看到了cxk！,2799304,1594,32961,638,187478,0.42
2023-06-04,356932234,http://www.bilibili.com/video/av356932234,我的世界: 冰火魔龙生存第二十六期，腐化冰龙，驯服坤坤蛇,615079,111,6446,67,3979,2.18
2023-06-04,784433864,http://www.bilibili.com/video/av784433864,蔡徐坤最新演唱会重现铁山靠，台下ikun疯狂欢呼,500924,918,891,406,5656,3.85
2023-06-05,571993812,http://www.bilibili.com/video/av571993812,🐔鸡你太美，但是母鸡🐔,2662227,3436,50391,1954,198285,2.78
2023-06-05,356975526,http://www.bilibili.com/video/av356975526,坤  坤  阻  止  启  动  原  神,1886869,2581,17809,1502,147866,1.5
2023-06-05,486937920,http://www.bilibili.com/video/av486937920,【原创动画】第六集：切尔西战神VS苏珊,817580,17,48454,115,3627,1.23
2023-06-05,271986415,http://www.bilibili.com/video/av271986415,这种剧情演员演着真的不尴尬吗,912168,598,3101,1197,42030,1.65
2023-06-05,656990653,http://www.bilibili.com/video/av656990653,“或许只有真ikun才能刷到这个视频”,554594,851,6734,596,99571,0.32
2023-06-05,996985526,http://www.bilibili.com/video/av996985526,仙剑鸡侠传但是人声,598072,287,29170,208,12378,2.32
2023-06-06,741948296,http://www.bilibili.com/video/av741948296,盗版王者逆天更新，律师函都送家门口还不怕吗？,6220765,49,35054,57,4104,3.18
2023-06-06,826889889,http://www.bilibili.com/video/av826889889,飞鸡你太美   开庭时记得带上你的飞机,1108864,1927,7318,2102,74111,1.27
2023-06-06,614379018,http://www.bilibili.com/video/av614379018,“真没必要一直黑下去”,819354,1533,1225,993,21463,0.9
2023-06-06,571880720,http://www.bilibili.com/video/av571880720,论国产剧情究竟有多离谱 第三个的导演一定不会哄女孩子,3986540,1051,68578,1560,209936,1.43
2023-06-06,784467778,http://www.bilibili.com/video/av784467778,激怒100只猪猪侠 | Gmod,1915627,87,10059,251,12643,2.48
2023-06-06,229590979,http://www.bilibili.com/video/av229590979,用铁山靠挑战悠悠球元老级玩家！,1621475,913,3238,1124,50707,1.02
2023-06-06,869426899,http://www.bilibili.com/video/av869426899,全世界都祝你高考顺利！高考加油！,2675317,4243,142543,5619,605620,1.35
2023-06-07,657100810,http://www.bilibili.com/video/av657100810,本来挺喜欢天书奇谭的...,4790399,2759,57307,1414,365479,2.47
2023-06-07,444620969,http://www.bilibili.com/video/av444620969,【海绵宝宝】兖 州 盖 饭 店,603767,375,9471,1734,43037,6.08
2023-06-07,997037240,http://www.bilibili.com/video/av997037240,琛总不怕真爱粉的原因,1682698,1043,5267,217,144039,0.2
2023-06-07,997012635,http://www.bilibili.com/video/av997012635,⚡鸡 鸡 の 舞⚡,649719,842,28288,586,61950,1.73
2023-06-08,997052429,http://www.bilibili.com/video/av997052429,三年的疫情 五年的鸡瘟,1493719,1480,11296,435,79704,0.37
2023-06-08,229593522,http://www.bilibili.com/video/av229593522,高考惊现小黑子,918120,802,4424,149,54238,0.18
2023-06-08,912106942,http://www.bilibili.com/video/av912106942,《左手指坤》-第15届华语金曲奖！ikun专享！全网首发！！,3249192,4755,55724,5522,268141,3.6
2023-06-08,229576296,http://www.bilibili.com/video/av229576296,“我在那万鸡丛中，不问amagi”,1312282,1304,64524,1745,165843,1.5
2023-06-08,912061177,http://www.bilibili.com/video/av912061177,蓝色蜘蛛欺负小班班，双头龟牺牲自己！召唤《小黑子佐菲斯》救援,932315,9,2388,13,504,2.67
2023-06-09,954584391,http://www.bilibili.com/video/av954584391,元氏人，骑动！,1130976,1094,10875,729,51978,1.23
2023-06-09,912114906,http://www.bilibili.com/video/av912114906,【夜坤】夜曲ikun版，可是周杰伦,1096584,1468,35698,625,174867,1.55
2023-06-09,487063981,http://www.bilibili.com/video/av487063981,783.contest 竞争,632348,411,5071,165,46582,0.53
2023-06-09,742103599,http://www.bilibili.com/video/av742103599,【小黑子大赏】对不起！这个梗实在是太好玩了，我忍不住！！,475787,88,14332,494,5370,10.25
2023-06-09,657047842,http://www.bilibili.com/video/av657047842,史黛西重创前男友坤坤，结果被前男友疯狂羞辱到晕厥,781856,3,5990,1,794,1.2
2023-06-10,954678676,http://www.bilibili.com/video/av954678676,黑子铠甲苦战芙蓉王铠甲！！！,1395126,440,18837,234,35730,1.13
2023-06-10,742248457,http://www.bilibili.com/video/av742248457,杰瑞：法庭上禁止玩梗！！特别是“盖饭”！！,1290821,595,14657,2815,70858,9.03
2023-06-10,402215694,http://www.bilibili.com/video/av402215694,这个很像蔡徐坤打篮球的湖泊在哪里？是真的吗？,2093535,1452,28550,955,96929,2.15
2023-06-10,572203743,http://www.bilibili.com/video/av572203743,高考不放假是吧，丢光你的脸！,427377,609,1456,87,43991,0.37
2023-06-10,954652438,http://www.bilibili.com/video/av954652438,王琳凯玩梗蔡徐坤“你干嘛”，蔡徐坤却玩她的梗“泰裤辣”,1165005,1388,2094,607,18564,1.77
2023-06-10,614417306,http://www.bilibili.com/video/av614417306,蔡徐坤竟然是最正常的那一个？ ！ ！ ？？  ！！！,1529073,1159,42571,7844,50259,8.63
2023-06-11,314706307,http://www.bilibili.com/video/av314706307,课 堂 请 勿 对 对 子【鸡裤高考篇】！！！,2127244,1648,62974,3905,239287,4.43
2023-06-11,399657428,http://www.bilibili.com/video/av399657428,🐔鸡不落🐔· 黄 昏 见 证 虔 诚 的 信 徒”,1199629,1965,19181,2977,89590,1.73
2023-06-11,912207590,http://www.bilibili.com/video/av912207590,蔡徐村ikun一条街，位置在哪里？是真的吗？,1390482,883,11780,275,22062,1.33
2023-06-12,444665499,http://www.bilibili.com/video/av444665499,我最终还是走上了小黑子的道路,570711,277,16506,199,104122,0.32
2023-06-13,954660259,http://www.bilibili.com/video/av954660259,天堂和地狱的区别,783067,1,3966,5,601,1.03
2023-06-13,444683207,http://www.bilibili.com/video/av444683207,悠悠球挑战之巴黎铁塔,2815541,669,21083,841,220949,1.23
2023-06-14,314790284,http://www.bilibili.com/video/av314790284,盘点那英低素质冥场面,2624541,2006,28668,1699,102636,1.78
2023-06-14,444752666,http://www.bilibili.com/video/av444752666,小黑子VS巴迪老师【简单配音】,694683,4,22240,0,1446,3.87
2023-06-14,912298971,http://www.bilibili.com/video/av912298971,队友上一秒：苏烈来守塔啊！ 下一秒：卧槽？？,422045,144,436,78,9585,0.62
2023-06-15,357255854,http://www.bilibili.com/video/av357255854,开庭的时候带上你的ns,1271844,1079,14407,771,95761,1.45
2023-06-15,229872520,http://www.bilibili.com/video/av229872520,盘点IKUN必听的歌曲,895662,17,28681,2,1782,1.28
2023-06-15,229793377,http://www.bilibili.com/video/av229793377,这只螳螂是谁教的！非常可怕nanoda(〃･̆ω ･̆〃),483941,800,11245,292,68766,0.15
2023-06-15,402310503,http://www.bilibili.com/video/av402310503,“我叹那小鸡离去，不问别离”,1693287,1751,25352,2415,113546,1.38
2023-06-15,742329089,http://www.bilibili.com/video/av742329089,中国历史至唐朝,646883,225,11287,481,13462,1.43
2023-06-16,657293923,http://www.bilibili.com/video/av657293923,雨中舞者,4720363,4967,95654,2979,769378,0.43
2023-06-16,997251118,http://www.bilibili.com/video/av997251118,一点点帅，超量的丑，陈飞宇颜值分析,1854086,2104,8548,8110,110960,10.38
2023-06-16,314794285,http://www.bilibili.com/video/av314794285,你是个爱吃独食的人吗？,2311294,6,14939,201,1172,1.88
2023-06-16,314860378,http://www.bilibili.com/video/av314860378,画这个你俩确实挺有默契！,2682238,196,41906,992,155815,1.55
2023-06-16,912277500,http://www.bilibili.com/video/av912277500,游戏里银狼能卖多少钱？,1398578,426,19624,1438,57174,4.45
2023-06-16,784800594,http://www.bilibili.com/video/av784800594,🐔“我叹那鸡你太美，不问干嘛”🐔,642855,494,22947,757,47214,1.5
2023-06-17,742497806,http://www.bilibili.com/video/av742497806,摩根弗里曼诗朗诵《只因你太美》！！！,1266510,1240,25614,2147,89187,3.03
2023-06-17,272459741,http://www.bilibili.com/video/av272459741,兔子舞,1061079,102,4389,63,49427,0.28
2023-06-17,572451362,http://www.bilibili.com/video/av572451362,为了打败坤坤，男人每天射击10万次 （漫画家长会开的名称魔弹射手）别名百步穿杨、异界狙王,6293990,24,111652,45,14028,47.25
2023-06-17,399873476,http://www.bilibili.com/video/av399873476,⚡硅 离 子 盖 饭⚡,773406,823,42749,2247,101201,2.45
2023-06-17,784915372,http://www.bilibili.com/video/av784915372,《极乐净土》分解教学，零基础速成，文艺汇演炸场必备,1079204,913,54147,1236,102893,12.35
2023-06-18,912433972,http://www.bilibili.com/video/av912433972,癫 佬 宝 宝,1791198,866,44023,3006,250658,6.2
2023-06-18,402480105,http://www.bilibili.com/video/av402480105,《以坤之名》-官方MV,1001323,1364,22840,2101,92005,5.57
2023-06-18,869990354,http://www.bilibili.com/video/av869990354,黄昏见证真正信徒,1173124,1161,2919,278,88081,0.25
2023-06-18,614918240,http://www.bilibili.com/video/av614918240,【断网补全计划8】紫微星，蔡徐坤in my room，玉足，包输哥，thinkover，披萨塔尖叫，战损骑士猫，月牙天冲，起猛了，你在听吗，坤坤我是你妈妈，如来,11326357,1338,152599,4961,295343,11.38
2023-06-18,399956664,http://www.bilibili.com/video/av399956664,小黑子有点太过分了！本来挺喜欢剥线钳的！【梗文梗图】,607017,1454,10709,20205,37631,4.92
2023-06-19,657473058,http://www.bilibili.com/video/av657473058,美女史黛西现场送福利，后续嘲讽选手坤坤小,659387,95,2091,19,4008,0.98
2023-06-19,912380559,http://www.bilibili.com/video/av912380559,蔡徐坤最新演唱会穿背带裤，现场铁山靠，全场ikun忍不住蠢蠢欲动了,601853,1298,2290,663,12258,2.42
2023-06-19,572389888,http://www.bilibili.com/video/av572389888,老王手撕自己？这就是当小黑子的下场！,556443,101,1186,96,43231,1.8
2023-06-19,742414187,http://www.bilibili.com/video/av742414187,如果我拼出了哥哥的马赛克，阁下又当如何应对？,5139243,2893,46562,2073,544390,1.02
2023-06-20,657590317,http://www.bilibili.com/video/av657590317,鲲拳需要传承,427983,727,4315,163,36497,0.55
2023-06-20,785063202,http://www.bilibili.com/video/av785063202,一男子雨中练舞太励志了,3836829,2778,51410,2428,451417,0.23
2023-06-20,699877791,http://www.bilibili.com/video/av699877791,蔡徐坤两年半后穿星元荔枝色背带裤演唱“只因你太美”和铁山靠,762024,2234,3366,2103,43592,2.27
2023-06-20,785061396,http://www.bilibili.com/video/av785061396,坤茶最近真的很火 作为真爱粉 我也忍不住蹲点去搞两杯,1304716,1215,6827,746,41775,2.7
2023-06-20,955062225,http://www.bilibili.com/video/av955062225,这是一个可怕的存在！,3710303,650,135895,268,42145,1.23
2023-06-21,315095138,http://www.bilibili.com/video/av315095138,盘点那些最佳损友，让人防不胜防,1158536,12,8033,212,2381,11.2
2023-06-21,487599304,http://www.bilibili.com/video/av487599304,罪域之🐔终成王,858058,1081,28225,726,107639,1.48
2023-06-21,530000034,http://www.bilibili.com/video/av530000034,《家有ikun》-童年封神金曲！百万ikun大合唱！全网首发！！,3610986,5158,84460,3527,296983,2.52
2023-06-22,360105799,http://www.bilibili.com/video/av360105799,星穹铁道—决战穿山甲,716892,518,15679,868,62623,4.22
